Stg TypeStg      Time/Vol   TotReturnSI       LayerSI        WellSI          Wprd          Temp
  3       5         1.0458        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         1.0500        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         1.0542        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         1.0583        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         1.0625        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         1.0667        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         1.0708        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         1.0750        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         1.0792        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         1.0833        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         1.0875        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         1.0917        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         1.0958        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         1.1000        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         1.1042        0.0000        0.0000        0.0000        0.0000        0.0000
  4       3         1.1850       50.9781       50.9781       50.9781       50.9781        0.0000
  4       3         1.2850     3401.9729     3401.9729     3401.9729     3401.9729        0.0000
  4       3         1.3850    17425.9160    17425.9160    17425.9160    17425.9160        0.0000
  4       3         1.4850    33784.0352    33784.0352    33784.0352    33784.0352        0.0000
  4       3         1.5850    40750.8984    40750.8984    40750.8984    40750.8984        0.0000
  4       3         1.6850    37051.6406    37051.6406    37051.6406    37051.6406        0.0000
  4       3         1.7850    27763.9141    27763.9141    27763.9141    27763.9141        0.0000
  4       3         1.8850    17915.3789    17915.3789    17915.3789    17915.3789        0.0000
  4       3         1.9850    10150.0312    10150.0312    10150.0312    10150.0312        0.0000
  4       3         2.0850     5074.3154     5074.3154     5074.3154     5074.3154        0.0000
  4       3         2.1850     2244.9167     2244.9167     2244.9167     2244.9167        0.0000
  4       3         2.2850      911.7342      911.7342      911.7342      911.7342        0.0000
  4       3         2.3850      396.2573      396.2573      396.2573      396.2573        0.0000
  4       3         2.4850      234.6229      234.6229      234.6229      234.6229        0.0000
  4       3         2.5850      191.0621      191.0621      191.0621      191.0621        0.0000
  5       3         2.6850      181.8246      181.8246      181.8246      181.8246        0.0000
  5       3         2.7850      178.7026      178.7026      178.7026      178.7026        0.0000
  5       3         2.8850      173.4013      173.4013      173.4013      173.4013        0.0000
  5       3         2.9850      168.4768      168.4768      168.4768      168.4768        0.0000
  5       3         3.0850      165.4583      165.4583      165.4583      165.4583        0.0000
  5       3         3.1850      163.9340      163.9340      163.9340      163.9340        0.0000
  5       3         3.2850      163.1385      163.1385      163.1385      163.1385        0.0000
  5       3         3.3850      162.6078      162.6078      162.6078      162.6078        0.0000
  5       3         3.4850      162.1542      162.1542      162.1542      162.1542        0.0000
  5       3         3.5850      161.7199      161.7199      161.7199      161.7199        0.0000
  5       3         3.6850      161.2901      161.2901      161.2901      161.2901        0.0000
  5       3         3.7850      160.8617      160.8617      160.8617      160.8617        0.0000
  5       3         3.8850      160.4341      160.4341      160.4341      160.4341        0.0000
  5       3         3.9850      160.0072      160.0072      160.0072      160.0072        0.0000
  5       3         4.0850      159.5810      159.5810      159.5810      159.5810        0.0000
  5       3         4.1850      159.1555      159.1555      159.1555      159.1555        0.0000
  5       3         4.2850      158.7308      158.7308      158.7308      158.7308        0.0000
  5       3         4.3850      158.3068      158.3068      158.3068      158.3068        0.0000
  5       3         4.4850      157.8835      157.8835      157.8835      157.8835        0.0000
  5       3         4.5850      157.4610      157.4610      157.4610      157.4610        0.0000
  5       3         4.6850      157.0392      157.0392      157.0392      157.0392        0.0000
  5       3         4.7850      156.6181      156.6181      156.6181      156.6181        0.0000
  5       3         4.8850      156.1978      156.1978      156.1978      156.1978        0.0000
  5       3         4.9850      155.7782      155.7782      155.7782      155.7782        0.0000
  5       3         5.0850      155.3595      155.3595      155.3595      155.3595        0.0000
  5       3         5.1850      154.9415      154.9415      154.9415      154.9415        0.0000
  5       3         5.2850      154.5242      154.5242      154.5242      154.5242        0.0000
  5       3         5.3850      154.1078      154.1078      154.1078      154.1078        0.0000
  5       3         5.4850      153.6921      153.6921      153.6921      153.6921        0.0000
  5       3         5.5850      153.2772      153.2772      153.2772      153.2772        0.0000
  5       3         5.6850      152.8631      152.8631      152.8631      152.8631        0.0000
  5       3         5.7850      152.4498      152.4498      152.4498      152.4498        0.0000
  5       3         5.8850      152.0374      152.0374      152.0374      152.0374        0.0000
  5       3         5.9850      151.6257      151.6257      151.6257      151.6257        0.0000
  5       3         6.0850      151.2148      151.2148      151.2148      151.2148        0.0000
  5       3         6.1850      150.8047      150.8047      150.8047      150.8047        0.0000
  5       3         6.2850      150.3955      150.3955      150.3955      150.3955        0.0000
  5       3         6.3850      149.9871      149.9871      149.9871      149.9871        0.0000
  5       3         6.4850      149.5795      149.5795      149.5795      149.5795        0.0000
  5       3         6.5850      149.1728      149.1728      149.1728      149.1728        0.0000
  5       3         6.6850      148.7669      148.7669      148.7669      148.7669        0.0000
  5       3         6.7850      148.3618      148.3618      148.3618      148.3618        0.0000
  5       3         6.8850      147.9576      147.9576      147.9576      147.9576        0.0000
  5       3         6.9850      147.5542      147.5542      147.5542      147.5542        0.0000
  5       3         7.0850      147.1516      147.1516      147.1516      147.1516        0.0000
  5       3         7.1850      146.7500      146.7500      146.7500      146.7500        0.0000
  5       3         7.2850      146.3491      146.3491      146.3491      146.3491        0.0000
  5       3         7.3850      145.9492      145.9492      145.9492      145.9492        0.0000
  5       3         7.4850      145.5501      145.5501      145.5501      145.5501        0.0000
  5       3         7.5850      145.1518      145.1518      145.1518      145.1518        0.0000
  5       3         7.6850      144.7544      144.7544      144.7544      144.7544        0.0000
  5       3         7.7850      144.3579      144.3579      144.3579      144.3579        0.0000
  5       3         7.8850      143.9623      143.9623      143.9623      143.9623        0.0000
  5       3         7.9850      143.5676      143.5676      143.5676      143.5676        0.0000
  5       3         8.0850      143.1737      143.1737      143.1737      143.1737        0.0000
  5       3         8.1850      142.7807      142.7807      142.7807      142.7807        0.0000
  5       3         8.2850      142.3886      142.3886      142.3886      142.3886        0.0000
  5       3         8.3850      141.9974      141.9974      141.9974      141.9974        0.0000
  5       3         8.4850      141.6070      141.6070      141.6070      141.6070        0.0000
  5       3         8.5850      141.2176      141.2176      141.2176      141.2176        0.0000
  5       3         8.6850      140.8291      140.8291      140.8291      140.8291        0.0000
  5       3         8.7850      140.4414      140.4414      140.4414      140.4414        0.0000
  5       3         8.8850      140.0547      140.0547      140.0547      140.0547        0.0000
  5       3         8.9850      139.6688      139.6688      139.6688      139.6688        0.0000
  5       3         9.0850      139.2838      139.2838      139.2838      139.2838        0.0000
  5       3         9.1850      138.8998      138.8998      138.8998      138.8998        0.0000
  5       3         9.2850      138.5166      138.5166      138.5166      138.5166        0.0000
  5       3         9.3850      138.1344      138.1344      138.1344      138.1344        0.0000
  5       3         9.4850      137.7531      137.7531      137.7531      137.7531        0.0000
  5       3         9.5850      137.3727      137.3727      137.3727      137.3727        0.0000
  5       3         9.6850      136.9931      136.9931      136.9931      136.9931        0.0000
  5       3         9.7850      136.6146      136.6146      136.6146      136.6146        0.0000
  5       3         9.8850      136.2369      136.2369      136.2369      136.2369        0.0000
  5       3         9.9850      135.8601      135.8601      135.8601      135.8601        0.0000
  5       3        10.0850      135.4843      135.4843      135.4843      135.4843        0.0000
  5       3        10.1850      135.1093      135.1093      135.1093      135.1093        0.0000
  5       3        10.2850      134.7353      134.7353      134.7353      134.7353        0.0000
  5       3        10.3850      134.3622      134.3622      134.3622      134.3622        0.0000
  5       3        10.4850      133.9901      133.9901      133.9901      133.9901        0.0000
  5       3        10.5850      133.6188      133.6188      133.6188      133.6188        0.0000
