Stg TypeStg      Time/Vol   TotReturnSI       LayerSI        WellSI          Wprd          Temp
  3       5         0.7386        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7390        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7394        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7398        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7403        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7407        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7411        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7415        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7419        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7423        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7428        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7432        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7436        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7440        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7444        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7448        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7453        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7457        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7461        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7465        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7469        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7473        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7478        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7482        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7486        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7490        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7494        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7498        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7503        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7507        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7511        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7515        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7519        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7523        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7528        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7532        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7536        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7540        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7544        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7548        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7553        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7557        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7561        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7565        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7569        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7573        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7578        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7582        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7586        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7590        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7594        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7598        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7603        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7607        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7611        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7615        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7619        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7623        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7628        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7632        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7636        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7640        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7644        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7648        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7653        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7657        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7661        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7665        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7669        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7673        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7678        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7682        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7686        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7690        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7694        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7698        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7703        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7707        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7711        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7715        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7719        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7723        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7728        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7732        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7736        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7740        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7744        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7748        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7753        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7757        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7761        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7765        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7769        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7773        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7778        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7782        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7786        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7790        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7794        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7798        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7803        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7807        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7811        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7815        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7819        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7823        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7828        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7832        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7836        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7840        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7844        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7848        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7853        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7857        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7861        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7865        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7869        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7873        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7878        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7882        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7886        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7890        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7894        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7898        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7903        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7907        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7911        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7915        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7919        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7923        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7928        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7932        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7936        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7940        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7944        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7948        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7953        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7957        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7961        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7965        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7969        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7973        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7978        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7982        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7986        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7990        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7994        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.7998        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.8003        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.8007        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.8011        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.8015        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.8019        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.8023        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.8028        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.8032        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.8036        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.8040        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.8044        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.8048        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.8053        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.8057        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.8061        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.8065        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.8069        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.8073        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.8078        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.8082        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.8086        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.8090        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.8094        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.8098        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.8103        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.8107        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.8111        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.8115        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.8119        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.8123        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.8128        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.8132        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.8136        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.8140        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.8144        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.8148        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.8153        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.8157        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.8161        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.8165        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.8169        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.8173        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.8178        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.8182        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.8186        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.8190        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.8194        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.8198        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.8203        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.8207        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.8211        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.8215        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.8219        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.8223        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.8228        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.8232        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.8236        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.8240        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.8244        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.8248        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.8253        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.8257        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.8261        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.8265        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.8269        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.8273        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.8278        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.8282        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.8286        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.8290        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.8294        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.8298        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.8303        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.8307        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.8311        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.8315        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.8319        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.8323        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.8328        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.8332        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.8336        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.8340        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.8344        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.8348        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.8353        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.8357        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.8361        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.8365        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.8369        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.8373        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.8378        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.8382        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.8386        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.8390        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.8394        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.8398        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.8403        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.8407        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.8411        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.8415        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.8419        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.8423        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.8428        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.8432        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.8436        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.8440        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.8444        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.8448        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.8453        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.8457        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.8461        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.8465        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.8469        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.8473        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.8478        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.8482        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.8486        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.8490        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.8494        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.8498        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.8503        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.8507        0.0000        0.0000        0.0000        0.0000        0.0000
  3       5         0.8511        0.0000        0.0000        0.0000        0.0000        0.0000
  4       3         0.8611        1.7554        1.7554        1.7554        1.7554        0.0000
  4       3         0.8711        3.6625        3.6625        3.6625        3.6625        0.0000
  4       3         0.8811       13.4672       13.4672       13.4672       13.4672        0.0000
  4       3         0.8911       47.1479       47.1479       47.1479       47.1479        0.0000
  4       3         0.9011      131.9049      131.9049      131.9049      131.9049        0.0000
  4       3         0.9111      301.5368      301.5368      301.5368      301.5368        0.0000
  4       3         0.9211      589.0910      589.0910      589.0910      589.0910        0.0000
  4       3         0.9311     1020.3169     1020.3169     1020.3169     1020.3169        0.0000
  4       3         0.9411     1609.6869     1609.6869     1609.6869     1609.6869        0.0000
  4       3         0.9511     2359.0964     2359.0964     2359.0964     2359.0964        0.0000
  4       3         0.9611     3258.6348     3258.6348     3258.6348     3258.6348        0.0000
  4       3         0.9711     4288.6338     4288.6338     4288.6338     4288.6338        0.0000
  4       3         0.9811     5422.3096     5422.3096     5422.3096     5422.3096        0.0000
  4       3         0.9911     6628.4961     6628.4961     6628.4961     6628.4961        0.0000
  4       3         1.0011     7874.1558     7874.1558     7874.1558     7874.1558        0.0000
  4       3         1.0111     9126.4932     9126.4932     9126.4932     9126.4932        0.0000
  4       3         1.0211    10354.6133    10354.6133    10354.6133    10354.6133        0.0000
  4       3         1.0311    11530.7129    11530.7129    11530.7129    11530.7129        0.0000
  4       3         1.0411    12630.8574    12630.8574    12630.8574    12630.8574        0.0000
  4       3         1.0511    13635.3984    13635.3984    13635.3984    13635.3984        0.0000
  4       3         1.0611    14529.0957    14529.0957    14529.0957    14529.0957        0.0000
  4       3         1.0711    15301.0215    15301.0215    15301.0215    15301.0215        0.0000
  4       3         1.0811    15944.2930    15944.2930    15944.2930    15944.2930        0.0000
  4       3         1.0911    16455.7051    16455.7051    16455.7051    16455.7051        0.0000
  4       3         1.1011    16835.2793    16835.2793    16835.2793    16835.2793        0.0000
  4       3         1.1111    17085.8047    17085.8047    17085.8047    17085.8047        0.0000
  4       3         1.1211    17212.3496    17212.3496    17212.3496    17212.3496        0.0000
  4       3         1.1311    17221.8027    17221.8027    17221.8027    17221.8027        0.0000
  4       3         1.1411    17122.4395    17122.4395    17122.4395    17122.4395        0.0000
  4       3         1.1511    16923.5332    16923.5332    16923.5332    16923.5332        0.0000
  4       3         1.1611    16634.9922    16634.9922    16634.9922    16634.9922        0.0000
  4       3         1.1711    16267.0713    16267.0713    16267.0713    16267.0713        0.0000
  4       3         1.1811    15830.0977    15830.0977    15830.0977    15830.0977        0.0000
  4       3         1.1911    15334.2617    15334.2617    15334.2617    15334.2617        0.0000
  4       3         1.2011    14789.4463    14789.4463    14789.4463    14789.4463        0.0000
  4       3         1.2111    14205.0820    14205.0820    14205.0820    14205.0820        0.0000
  4       3         1.2211    13590.0527    13590.0527    13590.0527    13590.0527        0.0000
  4       3         1.2311    12952.6162    12952.6162    12952.6162    12952.6162        0.0000
  4       3         1.2411    12300.3584    12300.3584    12300.3584    12300.3584        0.0000
  4       3         1.2511    11640.1680    11640.1680    11640.1680    11640.1680        0.0000
  4       3         1.2611    10978.2256    10978.2256    10978.2256    10978.2256        0.0000
  4       3         1.2711    10320.0137    10320.0137    10320.0137    10320.0137        0.0000
  4       3         1.2811     9670.3311     9670.3311     9670.3311     9670.3311        0.0000
  4       3         1.2911     9033.3232     9033.3232     9033.3232     9033.3232        0.0000
  4       3         1.3011     8412.5146     8412.5146     8412.5146     8412.5146        0.0000
  4       3         1.3111     7810.8477     7810.8477     7810.8477     7810.8477        0.0000
  4       3         1.3211     7230.7256     7230.7256     7230.7256     7230.7256        0.0000
  4       3         1.3311     6674.0566     6674.0566     6674.0566     6674.0566        0.0000
  4       3         1.3411     6142.2969     6142.2969     6142.2969     6142.2969        0.0000
  4       3         1.3511     5636.4956     5636.4956     5636.4956     5636.4956        0.0000
  4       3         1.3611     5157.3389     5157.3389     5157.3389     5157.3389        0.0000
  4       3         1.3711     4705.1899     4705.1899     4705.1899     4705.1899        0.0000
  4       3         1.3811     4280.1289     4280.1289     4280.1289     4280.1289        0.0000
  4       3         1.3911     3881.9919     3881.9919     3881.9919     3881.9919        0.0000
  4       3         1.4011     3510.4021     3510.4021     3510.4021     3510.4021        0.0000
  4       3         1.4111     3164.8052     3164.8052     3164.8052     3164.8052        0.0000
  4       3         1.4211     2844.4971     2844.4971     2844.4971     2844.4971        0.0000
  4       3         1.4311     2548.6509     2548.6509     2548.6509     2548.6509        0.0000
  4       3         1.4411     2276.3411     2276.3411     2276.3411     2276.3411        0.0000
  4       3         1.4511     2026.5654     2026.5654     2026.5654     2026.5654        0.0000
  4       3         1.4611     1798.2642     1798.2642     1798.2642     1798.2642        0.0000
  4       3         1.4711     1590.3365     1590.3365     1590.3365     1590.3365        0.0000
  4       3         1.4811     1401.6562     1401.6562     1401.6562     1401.6562        0.0000
  4       3         1.4911     1231.0844     1231.0844     1231.0844     1231.0844        0.0000
  4       3         1.5011     1077.4801     1077.4801     1077.4801     1077.4801        0.0000
  4       3         1.5111      939.7111      939.7111      939.7111      939.7111        0.0000
  4       3         1.5211      816.6608      816.6608      816.6608      816.6608        0.0000
  4       3         1.5311      707.2360      707.2360      707.2360      707.2360        0.0000
  4       3         1.5411      610.3716      610.3716      610.3716      610.3716        0.0000
  4       3         1.5511      525.0365      525.0365      525.0365      525.0365        0.0000
  4       3         1.5611      450.2364      450.2364      450.2364      450.2364        0.0000
  4       3         1.5711      385.0172      385.0172      385.0172      385.0172        0.0000
  4       3         1.5811      328.4676      328.4676      328.4676      328.4676        0.0000
  4       3         1.5911      279.7209      279.7209      279.7209      279.7209        0.0000
  4       3         1.6011      237.9570      237.9570      237.9570      237.9570        0.0000
  4       3         1.6111      202.4029      202.4029      202.4029      202.4029        0.0000
  4       3         1.6211      172.3346      172.3346      172.3346      172.3346        0.0000
  4       3         1.6311      147.0777      147.0777      147.0777      147.0777        0.0000
  4       3         1.6411      126.0079      126.0079      126.0079      126.0079        0.0000
  4       3         1.6511      108.5524      108.5524      108.5524      108.5524        0.0000
  4       3         1.6611       94.1893       94.1893       94.1893       94.1893        0.0000
  4       3         1.6711       82.4487       82.4487       82.4487       82.4487        0.0000
  4       3         1.6811       72.9114       72.9114       72.9114       72.9114        0.0000
  4       3         1.6911       65.2085       65.2085       65.2085       65.2085        0.0000
  4       3         1.7011       59.0190       59.0190       59.0190       59.0190        0.0000
  4       3         1.7111       54.0680       54.0680       54.0680       54.0680        0.0000
  4       3         1.7211       50.1225       50.1225       50.1225       50.1225        0.0000
  4       3         1.7311       46.9878       46.9878       46.9878       46.9878        0.0000
  4       3         1.7411       44.5034       44.5034       44.5034       44.5034        0.0000
  4       3         1.7511       42.5379       42.5379       42.5379       42.5379        0.0000
  4       3         1.7611       40.9849       40.9849       40.9849       40.9849        0.0000
  4       3         1.7711       39.7590       39.7590       39.7590       39.7590        0.0000
  4       3         1.7811       38.7920       38.7920       38.7920       38.7920        0.0000
  4       3         1.7911       38.0295       38.0295       38.0295       38.0295        0.0000
  4       3         1.8011       37.4285       37.4285       37.4285       37.4285        0.0000
  4       3         1.8111       36.9550       36.9550       36.9550       36.9550        0.0000
  4       3         1.8211       36.5821       36.5821       36.5821       36.5821        0.0000
  4       3         1.8311       36.2886       36.2886       36.2886       36.2886        0.0000
  4       3         1.8411       36.0577       36.0577       36.0577       36.0577        0.0000
  4       3         1.8511       35.8763       35.8763       35.8763       35.8763        0.0000
  4       3         1.8611       35.7339       35.7339       35.7339       35.7339        0.0000
  4       3         1.8711       35.6224       35.6224       35.6224       35.6224        0.0000
  4       3         1.8811       35.5352       35.5352       35.5352       35.5352        0.0000
  4       3         1.8911       35.4673       35.4673       35.4673       35.4673        0.0000
  4       3         1.9011       35.4146       35.4146       35.4146       35.4146        0.0000
  4       3         1.9111       35.3739       35.3739       35.3739       35.3739        0.0000
  4       3         1.9211       35.3427       35.3427       35.3427       35.3427        0.0000
  4       3         1.9311       35.3190       35.3190       35.3190       35.3190        0.0000
  4       3         1.9411       35.3013       35.3013       35.3013       35.3013        0.0000
  4       3         1.9511       35.2882       35.2882       35.2882       35.2882        0.0000
  4       3         1.9611       35.2787       35.2787       35.2787       35.2787        0.0000
  4       3         1.9711       35.2722       35.2722       35.2722       35.2722        0.0000
  4       3         1.9811       35.2680       35.2680       35.2680       35.2680        0.0000
  4       3         1.9911       35.2656       35.2656       35.2656       35.2656        0.0000
  4       3         2.0011       35.2646       35.2646       35.2646       35.2646        0.0000
  4       3         2.0111       35.2648       35.2648       35.2648       35.2648        0.0000
  4       3         2.0211       35.2658       35.2658       35.2658       35.2658        0.0000
  4       3         2.0311       35.2675       35.2675       35.2675       35.2675        0.0000
  4       3         2.0411       35.2698       35.2698       35.2698       35.2698        0.0000
  4       3         2.0511       35.2724       35.2724       35.2724       35.2724        0.0000
  4       3         2.0611       35.2754       35.2754       35.2754       35.2754        0.0000
