nPts
27
Ciso(ppm)		ADiso(mg/L rock)
54.22	1.03
209.03	1.26
707.15	1.46
1539.34	1.54
2487.1	1.57
3480.26	1.61
4428.74	1.63
5431.71	1.66
6357.69	1.67
7303.89	1.7
8261.74	1.71
9199.89	1.73
10171.3	1.75
11120.58	1.76
12058.34	1.76
13012.13	1.78
13992.53	1.79
14965.77	1.79
15917.18	1.8
16864.87	1.81
17805.05	1.81
18740.24	1.82
19706.79	1.82
20714.72	1.83
21606.03	1.83
22486.93	1.83
23302.64	1.82

